ID,PRICE,LIVING_AREA,LOCATION
146268544,975.000 €,363 m²,"Seeheim-Jugenheim, Darmstadt-Dieburg (Kreis)"
146454289,500.000 €,175 m²,"Mommenheim, Mainz-Bingen (Kreis)"
142319847,895.000 €,161 m²,"Schlangenbad, Rheingau-Taunus-Kreis"
146215106,798.980 €,162 m²,"Ober-Olm, Mainz-Bingen (Kreis)"
146975340,1.875.000 €,416 m²,"Schlangenbad, Rheingau-Taunus-Kreis"
145995387,749.000 €,"188,42 m²","Seeheim-Jugenheim, Darmstadt-Dieburg (Kreis)"
142981908,2.350.000 €,319 m²,"Schlangenbad, Rheingau-Taunus-Kreis"
146274073,439.000 €,162 m²,"Eltville am Rhein, Rheingau-Taunus-Kreis"
145105565,427.088 €,135 m²,"Butzbach, Wetteraukreis"
141671897,1.899.000 €,"461,67 m²","Biebesheim am Rhein, Groß-Gerau (Kreis)"
145906074,895.000 €,"207,71 m²","Hirtengasse 8 C, Niedernberg, Miltenberg (Kreis)"
132493414,442.000 €,"100,49 m²","Biebesheim am Rhein, Groß-Gerau (Kreis)"
146964129,399.000 €,104 m²,"Bickenbach, Darmstadt-Dieburg (Kreis)"
146800300,1.199.000 €,412 m²,"Gelnhausen, Main-Kinzig-Kreis"
144446558,799.000 €,383 m²,"Weilmünster, Limburg-Weilburg (Kreis)"
143842193,615.500 €,145 m²,"Donnersbergstraße 14, Alsbach-Hähnlein, Darmstadt-Dieburg (Kreis)"
143246179,579.000 €,222 m²,"Laufach, Aschaffenburg (Kreis)"
146917479,255.000 €,89 m²,"Gimbsheim, Alzey-Worms (Kreis)"
147198909,519.000 €,135 m²,"Hungen, Gießen (Kreis)"
147097275,599.000 €,243 m²,"Langgöns, Gießen (Kreis)"
144424580,498.000 €,200 m²,"Bad Schwalbach, Rheingau-Taunus-Kreis"
146843606,868.000 €,205 m²,"Pohlheim, Gießen (Kreis)"
146481547,479.000 €,"138,74 m²","Eichendorffstraße 33, Bad Schwalbach, Rheingau-Taunus-Kreis"
143271728,2.100.000 €,850 m²,"Badweg 9, Bad Schwalbach, Rheingau-Taunus-Kreis"
147171996,695.000 €,158 m²,"Stadecken-Elsheim, Mainz-Bingen (Kreis)"
145999016,98.000 €,90 m²,"Lautertal (Odenwald), Bergstraße (Kreis)"
145805513,895.000 €,260 m²,"Aarbergen, Rheingau-Taunus-Kreis"
146223009,385.000 €,"123,07 m²","Udenheim, Alzey-Worms (Kreis)"
145227997,559.000 €,160 m²,"Kaltenholzhausen, Rhein-Lahn-Kreis"
146125193,996.000 €,420 m²,"Römerstrasse 43, Obernburg am Main, Miltenberg (Kreis)"
142802686,499.000 €,"172,6 m²","Schwabenheim an der Selz, Mainz-Bingen (Kreis)"
138457643,319.000 €,150 m²,"Lützelbach, Odenwaldkreis"
144223902,1.800.000 €,"713,7 m²","Jahnstraße 38+38a, Saulheim, Alzey-Worms (Kreis)"
142020084,425.000 €,210 m²,"Linden, Gießen (Kreis)"
143625560,335.000 €,"231,15 m²","Burgschwalbach, Rhein-Lahn-Kreis"
141613655,1.190.000 €,"225,14 m²","Bensheim, Bergstraße (Kreis)"
146212066,269.000 €,91 m²,"Bensheim, Bergstraße (Kreis)"
140203654,80.000 €,120 m²,"Runkel, Limburg-Weilburg (Kreis)"
